,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Croatia,962,1012,1073,1145,1231,1335,1460,1611,1797,2024,2307,2660,2793,2933,3079,3233,3395,3565,3743,3930,4127,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Cyprus,494,512,533,560,593,633,682,741,813,902,1012,1148,1206,1266,1329,1396,1466,1539,1616,1697,1782,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Czechia,1656,1766,1896,2051,2235,2456,2723,3046,3442,3931,4540,5306,5571,5850,6143,6450,6772,7111,7466,7840,8232,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Denmark,3541,3857,4230,4674,5204,5841,6615,7560,8728,10182,12012,14341,15058,15811,16601,17431,18303,19218,20179,21188,22247,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Estonia,403,416,433,453,478,509,546,591,647,715,800,905,951,998,1048,1100,1155,1213,1274,1337,1404,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Finland,1023,1080,1147,1228,1325,1441,1581,1751,1958,2213,2529,2926,3072,3226,3387,3557,3734,3921,4117,4323,4539,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,France,10382,11507,12843,14439,16358,18685,21531,25042,29415,34919,41919,50927,53473,56147,58954,61902,64997,68247,71660,75243,79005,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Germany,9253,10210,11345,12698,14322,16287,18684,21634,25300,29900,35735,43221,45382,47651,50034,52535,55162,57920,60816,63857,67050,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Greece,2791,3017,3284,3601,3979,4433,4982,5651,6474,7496,8777,10400,10920,11466,12039,12641,13273,13937,14634,15366,16134,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Hungary,2596,2797,3033,3315,3650,4052,4537,5129,5855,6755,7881,9306,9771,10260,10773,11311,11877,12471,13094,13749,14436,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Ireland,2020,2165,2336,2540,2782,3073,3424,3850,4373,5020,5827,6845,7188,7547,7924,8321,8737,9174,9632,10114,10620,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Italy,11829,13353,15137,17241,19742,22744,26381,30830,36327,43190,51854,62917,66063,69366,72834,76476,80300,84315,88530,92957,97605,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Latvia,691,720,756,799,851,914,990,1083,1196,1335,1507,1722,1808,1899,1993,2093,2198,2308,2423,2544,2671,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Lithuania,830,870,919,978,1048,1133,1235,1359,1511,1697,1928,2216,2327,2443,2565,2694,2828,2970,3118,3274,3438,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Luxembourg,257,265,274,286,301,319,342,369,402,443,494,557,585,614,645,677,711,747,784,823,865,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Malta,151,155,160,167,175,185,197,212,231,254,282,317,333,349,367,385,404,425,446,468,492,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Poland,5388,5916,6541,7285,8176,9252,10561,12168,14159,16650,19801,23830,25022,26273,27586,28966,30414,31935,33531,35208,36968,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Portugal,2293,2465,2668,2909,3197,3542,3958,4465,5087,5857,6820,8036,8438,8860,9303,9768,10256,10769,11307,11873,12466,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Romania,4382,4782,5256,5818,6491,7301,8284,9488,10974,12828,15165,18142,19049,20001,21001,22051,23154,24312,25527,26804,28144,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Slovakia,573,595,622,656,696,746,805,878,967,1076,1210,1378,1447,1520,1596,1675,1759,1847,1940,2036,2138,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Slovenia,776,812,854,906,968,1043,1134,1244,1379,1544,1748,2003,2103,2208,2319,2435,2556,2684,2818,2959,3107,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Spain,7482,8239,9136,10206,11489,13039,14928,17251,20134,23748,28326,34192,35902,37697,39582,41561,43639,45821,48112,50517,53043,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Sweden,1394,1480,1583,1705,1851,2025,2236,2491,2804,3189,3668,4269,4482,4706,4942,5189,5448,5721,6007,6307,6622,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,The Netherlands,4529,4958,5465,6069,6791,7661,8719,10016,11620,13624,16153,19382,20351,21369,22437,23559,24737,25974,27273,28636,30068,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,Non-EU Europe,Units,Non-EU Europe,7234,7863,8607,9491,10546,11814,13351,15229,17545,20427,24050,28656,30089,31593,33173,34832,36573,38402,40322,42338,44455,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,North America,Units,North America,115853,127573,141441,157939,177694,201533,230540,266146,310264,365476,435305,524616,550847,578389,607308,637674,669558,703035,738187,775097,813851,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,Latin America,Units,Latin America,24331,26341,28716,31535,34897,38936,43823,49785,57120,66232,77664,92161,96769,101607,106688,112022,117623,123504,129679,136163,142972,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,Asia-Pacific,Units,Asia-Pacific,81282,90084,100539,113029,128050,146262,168528,196000,230221,273283,328060,398539,418466,439389,461359,484426,508648,534080,560784,588823,618265,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,Africa & Middle East,Units,Africa & Middle East,16465,17778,19329,21171,23366,26002,29188,33071,37845,43766,51184,60578,63607,66788,70127,73633,77315,81181,85240,89502,93977,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Total EU Europe,82017,89738,98875,109739,122736,138401,157433,180757,209602,245627,291090,349103,366558,384886,404130,424337,445553,467831,491223,515784,541573,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,Rest of the world,Units,Rest of the world,245166,269639,298632,333163,374553,424546,485430,560232,652995,769184,916263,1104550,1159777,1217766,1278655,1342587,1409717,1480203,1554213,1631923,1713519,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Austria,947,1012,1089,1180,1289,1420,1577,1768,2002,2291,2651,3105,3260,3423,3594,3774,3962,4160,4368,4587,4816,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Belgium,1632,1769,1931,2122,2351,2626,2959,3365,3865,4486,5265,6255,6568,6896,7241,7603,7983,8382,8801,9241,9703,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Bulgaria,581,615,655,703,761,830,914,1015,1139,1291,1481,1718,1804,1894,1989,2088,2193,2303,2418,2539,2665,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Croatia,481,506,536,572,615,667,730,806,898,1012,1153,1330,1397,1466,1540,1617,1697,1782,1871,1965,2063,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Cyprus,247,256,267,280,297,317,341,370,407,451,506,574,603,633,665,698,733,770,808,848,891,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Czechia,828,883,948,1025,1118,1228,1361,1523,1721,1966,2270,2653,2786,2925,3071,3225,3386,3555,3733,3920,4116,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Denmark,1770,1928,2115,2337,2602,2921,3307,3780,4364,5091,6006,7170,7529,7905,8301,8716,9151,9609,10090,10594,11124,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Estonia,202,208,216,227,239,254,273,296,324,358,400,453,475,499,524,550,578,607,637,669,702,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Finland,511,540,574,614,662,720,790,875,979,1106,1265,1463,1536,1613,1694,1778,1867,1961,2059,2161,2270,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,France,5191,5753,6421,7219,8179,9343,10765,12521,14708,17459,20960,25464,26737,28074,29477,30951,32499,34124,35830,37621,39502,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Germany,4627,5105,5672,6349,7161,8144,9342,10817,12650,14950,17867,21610,22691,23826,25017,26268,27581,28960,30408,31928,33525,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Greece,1395,1508,1642,1800,1989,2216,2491,2826,3237,3748,4389,5200,5460,5733,6020,6321,6637,6969,7317,7683,8067,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Hungary,1298,1398,1517,1657,1825,2026,2269,2564,2928,3378,3941,4653,4885,5130,5386,5656,5938,6235,6547,6874,7218,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Ireland,1010,1082,1168,1270,1391,1536,1712,1925,2187,2510,2914,3423,3594,3774,3962,4160,4368,4587,4816,5057,5310,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Italy,5915,6677,7568,8620,9871,11372,13190,15415,18163,21595,25927,31458,33031,34683,36417,38238,40150,42157,44265,46478,48802,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Latvia,345,360,378,399,426,457,495,542,598,668,754,861,904,949,997,1047,1099,1154,1212,1272,1336,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Lithuania,415,435,460,489,524,566,618,680,755,849,964,1108,1163,1222,1283,1347,1414,1485,1559,1637,1719,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Luxembourg,129,132,137,143,151,160,171,184,201,222,247,279,293,307,323,339,356,373,392,412,432,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Malta,76,78,80,83,88,93,99,106,115,127,141,158,166,175,183,193,202,212,223,234,246,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Poland,2694,2958,3270,3642,4088,4626,5280,6084,7079,8325,9900,11915,12511,13136,13793,14483,15207,15967,16766,17604,18484,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Portugal,1146,1232,1334,1455,1598,1771,1979,2233,2544,2929,3410,4018,4219,4430,4651,4884,5128,5384,5654,5936,6233,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Romania,2191,2391,2628,2909,3246,3651,4142,4744,5487,6414,7582,9071,9524,10001,10501,11026,11577,12156,12764,13402,14072,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Slovakia,286,297,311,328,348,373,403,439,483,538,605,689,724,760,798,838,880,924,970,1018,1069,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Slovenia,388,406,427,453,484,522,567,622,689,772,874,1002,1052,1104,1159,1217,1278,1342,1409,1480,1554,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Spain,3741,4119,4568,5103,5744,6520,7464,8626,10067,11874,14163,17096,17951,18848,19791,20780,21819,22910,24056,25259,26521,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Sweden,697,740,791,852,925,1013,1118,1246,1402,1594,1834,2134,2241,2353,2471,2594,2724,2860,3003,3153,3311,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,The Netherlands,2265,2479,2733,3034,3395,3831,4360,5008,5810,6812,8077,9691,10176,10684,11219,11780,12369,12987,13636,14318,15034,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,Non-EU Europe,Units,Non-EU Europe,3617,3932,4304,4745,5273,5907,6676,7615,8772,10213,12025,14328,15045,15797,16587,17416,18287,19201,20161,21169,22228,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,North America,Units,North America,57927,63787,70720,78969,88847,100767,115270,133073,155132,182738,217652,262308,275423,289194,303654,318837,334779,351518,369094,387548,406926,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,Latin America,Units,Latin America,12166,13170,14358,15767,17449,19468,21911,24892,28560,33116,38832,46080,48384,50804,53344,56011,58812,61752,64840,68082,71486,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,Asia-Pacific,Units,Asia-Pacific,40641,45042,50269,56514,64025,73131,84264,98000,115110,136642,164030,199269,209233,219695,230679,242213,254324,267040,280392,294412,309132,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,Africa & Middle East,Units,Africa & Middle East,8232,8889,9665,10585,11683,13001,14594,16536,18922,21883,25592,30289,31804,33394,35063,36817,38657,40590,42620,44751,46988,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Total EU Europe,41008,44869,49437,54869,61368,69200,78717,90379,104801,122814,145545,174551,183279,192443,202065,212168,222777,233916,245611,257892,270786,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,Rest of the world,Units,Rest of the world,122583,134819,149316,166582,187277,212273,242715,280116,326498,384592,458132,552275,579889,608883,639327,671294,704858,740101,777106,815962,856760,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Austria,474,506,545,590,645,710,788,884,1001,1145,1325,1552,1630,1711,1797,1887,1981,2080,2184,2293,2408,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Belgium,816,885,965,1061,1176,1313,1479,1682,1932,2243,2633,3127,3284,3448,3620,3801,3992,4191,4401,4621,4852,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Bulgaria,290,307,328,352,381,415,457,508,570,646,740,859,902,947,995,1044,1096,1151,1209,1269,1333,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Croatia,241,253,268,286,308,334,365,403,449,506,577,665,698,733,770,808,849,891,936,983,1032,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Cyprus,123,128,133,140,148,158,170,185,203,225,253,287,301,317,332,349,366,385,404,424,445,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Czechia,414,441,474,513,559,614,681,762,861,983,1135,1327,1393,1463,1536,1612,1693,1778,1867,1960,2058,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Denmark,885,964,1058,1168,1301,1460,1654,1890,2182,2545,3003,3585,3764,3953,4150,4358,4576,4805,5045,5297,5562,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Estonia,101,104,108,113,120,127,136,148,162,179,200,226,238,250,262,275,289,303,318,334,351,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Finland,256,270,287,307,331,360,395,438,489,553,632,731,768,806,847,889,934,980,1029,1081,1135,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,France,2596,2877,3211,3610,4090,4671,5383,6260,7354,8730,10480,12732,13368,14037,14739,15476,16249,17062,17915,18811,19751,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Germany,2313,2552,2836,3174,3581,4072,4671,5409,6325,7475,8934,10805,11345,11913,12508,13134,13791,14480,15204,15964,16762,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Greece,698,754,821,900,995,1108,1245,1413,1619,1874,2194,2600,2730,2867,3010,3160,3318,3484,3658,3841,4033,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Hungary,649,699,758,829,912,1013,1134,1282,1464,1689,1970,2326,2443,2565,2693,2828,2969,3118,3274,3437,3609,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Ireland,505,541,584,635,696,768,856,963,1093,1255,1457,1711,1797,1887,1981,2080,2184,2293,2408,2528,2655,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Italy,2957,3338,3784,4310,4936,5686,6595,7707,9082,10798,12964,15729,16516,17341,18209,19119,20075,21079,22133,23239,24401,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Latvia,173,180,189,200,213,229,248,271,299,334,377,430,452,475,498,523,549,577,606,636,668,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Lithuania,207,218,230,244,262,283,309,340,378,424,482,554,582,611,641,673,707,742,780,819,859,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Luxembourg,64,66,69,72,75,80,85,92,101,111,124,139,146,154,161,169,178,187,196,206,216,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Malta,38,39,40,42,44,46,49,53,58,63,70,79,83,87,92,96,101,106,111,117,123,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Poland,1347,1479,1635,1821,2044,2313,2640,3042,3540,4162,4950,5958,6255,6568,6897,7241,7603,7984,8383,8802,9242,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Portugal,573,616,667,727,799,885,990,1116,1272,1464,1705,2009,2109,2215,2326,2442,2564,2692,2827,2968,3117,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Romania,1095,1196,1314,1455,1623,1825,2071,2372,2744,3207,3791,4535,4762,5000,5250,5513,5788,6078,6382,6701,7036,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Slovakia,143,149,156,164,174,186,201,219,242,269,303,345,362,380,399,419,440,462,485,509,535,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Slovenia,194,203,214,227,242,261,284,311,345,386,437,501,526,552,580,609,639,671,705,740,777,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Spain,1870,2060,2284,2552,2872,3260,3732,4313,5033,5937,7081,8548,8975,9424,9895,10390,10910,11455,12028,12629,13261,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Sweden,349,370,396,426,463,506,559,623,701,797,917,1067,1121,1177,1235,1297,1362,1430,1502,1577,1656,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,The Netherlands,1132,1239,1366,1517,1698,1915,2180,2504,2905,3406,4038,4846,5088,5342,5609,5890,6184,6494,6818,7159,7517,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,Non-EU Europe,Units,Non-EU Europe,1808,1966,2152,2373,2636,2954,3338,3807,4386,5107,6013,7164,7522,7898,8293,8708,9143,9601,10081,10585,11114,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,North America,Units,North America,28963,31893,35360,39485,44424,50383,57635,66536,77566,91369,108826,131154,137712,144597,151827,159418,167389,175759,184547,193774,203463,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,Latin America,Units,Latin America,6083,6585,7179,7884,8724,9734,10956,12446,14280,16558,19416,23040,24192,25402,26672,28006,29406,30876,32420,34041,35743,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,Asia-Pacific,Units,Asia-Pacific,20321,22521,25135,28257,32013,36565,42132,49000,57555,68321,82015,99635,104616,109847,115340,121107,127162,133520,140196,147206,154566,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,Africa & Middle East,Units,Africa & Middle East,4116,4444,4832,5293,5842,6500,7297,8268,9461,10941,12796,15145,15902,16697,17532,18408,19329,20295,21310,22375,23494,,
